"","symbol","date","open","close"
"4619","ETH","2017-04-30",68.54,79.02
"4620","ETH","2017-05-01",79.32,76.3
"4621","ETH","2017-05-02",76.65,77.26
"4622","ETH","2017-05-03",77.25,79.72
"4623","ETH","2017-05-04",79.72,96.98
"4624","ETH","2017-05-05",96.73,94.4
"4625","ETH","2017-05-06",94.91,97.81
"4626","ETH","2017-05-07",97.87,94.01
"4627","ETH","2017-05-08",93.75,91.42
"4628","ETH","2017-05-09",91.23,91.16
"4629","ETH","2017-05-10",91.15,89.52
"4630","ETH","2017-05-11",89.77,89.88
"4631","ETH","2017-05-12",89.43,88.66
"4632","ETH","2017-05-13",88.69,90.84
"4633","ETH","2017-05-14",90.87,90.79
"4634","ETH","2017-05-15",90.78,92.41
"4635","ETH","2017-05-16",92.39,89.44
"4636","ETH","2017-05-17",89.25,89.86
"4637","ETH","2017-05-18",89.84,96.91
"4638","ETH","2017-05-19",97.05,129.53
"4639","ETH","2017-05-20",129.22,126.52
"4640","ETH","2017-05-21",127.54,157.94
"4641","ETH","2017-05-22",158.17,174.26
"4642","ETH","2017-05-23",170.82,181.95
"4643","ETH","2017-05-24",182.65,190.05
"4644","ETH","2017-05-25",189.85,174.45
"4645","ETH","2017-05-26",175.22,160.4
"4646","ETH","2017-05-27",159.82,157.76
"4647","ETH","2017-05-28",158.82,170.51
"4648","ETH","2017-05-29",170.13,194.91
"4649","ETH","2017-05-30",195.61,231.91
"4650","ETH","2017-05-31",231.58,230.67
"4651","ETH","2017-06-01",230.89,222.24
"4652","ETH","2017-06-02",222.29,223.77
"4653","ETH","2017-06-03",223.46,224.38
"4654","ETH","2017-06-04",224.12,245.33
"4655","ETH","2017-06-05",245.26,248.46
"4656","ETH","2017-06-06",248.6,264.47
"4657","ETH","2017-06-07",264.26,258.07
"4658","ETH","2017-06-08",257.99,261.67
"4659","ETH","2017-06-09",261.75,281.74
"4660","ETH","2017-06-10",282.01,337.67
"4661","ETH","2017-06-11",338.79,340.61
"4662","ETH","2017-06-12",341.16,401.49
"4663","ETH","2017-06-13",395.69,397.54
"4664","ETH","2017-06-14",397.59,359.05
"4665","ETH","2017-06-15",358.51,361.93
"4666","ETH","2017-06-16",361.18,370.23
"4667","ETH","2017-06-17",369.88,379.41
"4668","ETH","2017-06-18",379.52,371.46
"4669","ETH","2017-06-19",371.86,370.06
"4670","ETH","2017-06-20",370.33,359.01
"4671","ETH","2017-06-21",359.54,336.87
"4672","ETH","2017-06-22",337.73,336.37
"4673","ETH","2017-06-23",336.48,341.74
"4674","ETH","2017-06-24",341.63,323.7
"4675","ETH","2017-06-25",323.47,303.25
"4676","ETH","2017-06-26",302.95,272.69
"4677","ETH","2017-06-27",272.69,293.09
"4678","ETH","2017-06-28",293.04,327.93
"4679","ETH","2017-06-29",328.37,302.88
"4680","ETH","2017-06-30",303.15,294.92
"4681","ETH","2017-07-01",293.35,274.6
"4682","ETH","2017-07-02",275.12,287.99
"4683","ETH","2017-07-03",288.41,282.9
"4684","ETH","2017-07-04",282.19,273.3
"4685","ETH","2017-07-05",273.1,268.77
"4686","ETH","2017-07-06",268.86,270.55
"4687","ETH","2017-07-07",270.35,245.99
"4688","ETH","2017-07-08",245.89,251.7
"4689","ETH","2017-07-09",251.82,242.14
"4690","ETH","2017-07-10",243.01,215.36
"4691","ETH","2017-07-11",211.52,197.4
"4692","ETH","2017-07-12",197.15,230.77
"4693","ETH","2017-07-13",231.81,209.73
"4694","ETH","2017-07-14",209.53,199.66
"4695","ETH","2017-07-15",199.71,170.65
"4696","ETH","2017-07-16",169.57,157.36
"4697","ETH","2017-07-17",159.99,193.42
"4698","ETH","2017-07-18",195.03,234.39
"4699","ETH","2017-07-19",234.94,199.7
"4700","ETH","2017-07-20",205.42,227.26
"4701","ETH","2017-07-21",226.06,218.3
"4702","ETH","2017-07-22",217.86,229.48
"4703","ETH","2017-07-23",229.12,225.95
"4704","ETH","2017-07-24",226.29,224.71
"4705","ETH","2017-07-25",224.37,206.71
"4706","ETH","2017-07-26",207.09,203.95
"4707","ETH","2017-07-27",204.86,204.32
"4708","ETH","2017-07-28",204.32,193.12
"4709","ETH","2017-07-29",193.34,205.79
"4710","ETH","2017-07-30",206.74,197.98
"4711","ETH","2017-07-31",197.4,203.87
"4712","ETH","2017-08-01",204.69,226.77
"4713","ETH","2017-08-02",227.01,219.95
"4714","ETH","2017-08-03",220.18,225.34
"4715","ETH","2017-08-04",225.31,223.07
"4716","ETH","2017-08-05",222.85,256.51
"4717","ETH","2017-08-06",256.42,261.57
"4718","ETH","2017-08-07",261.24,269.18
"4719","ETH","2017-08-08",269.1,296.77
"4720","ETH","2017-08-09",297.63,296.03
"4721","ETH","2017-08-10",296.96,295.89
"4722","ETH","2017-08-11",294.49,308.86
"4723","ETH","2017-08-12",308.71,310.6
"4724","ETH","2017-08-13",310.37,298.06
"4725","ETH","2017-08-14",298.03,300.1
"4726","ETH","2017-08-15",299.95,289.82
"4727","ETH","2017-08-16",289.82,302.27
"4728","ETH","2017-08-17",302.8,301.46
"4729","ETH","2017-08-18",301.7,295.59
"4730","ETH","2017-08-19",296.18,297.47
"4731","ETH","2017-08-20",296.64,301.43
"4732","ETH","2017-08-21",300.48,321.59
"4733","ETH","2017-08-22",321.05,314.79
"4734","ETH","2017-08-23",315.27,317.52
"4735","ETH","2017-08-24",317.45,325.61
"4736","ETH","2017-08-25",326.11,331.92
"4737","ETH","2017-08-26",331.99,333.88
"4738","ETH","2017-08-27",334.36,347.89
"4739","ETH","2017-08-28",350.04,347.75
"4740","ETH","2017-08-29",347.96,370.67
"4741","ETH","2017-08-30",369.47,378.48
"4742","ETH","2017-08-31",378.44,383.04
"4743","ETH","2017-09-01",383.47,387.74
"4744","ETH","2017-09-02",387.82,348.98
"4745","ETH","2017-09-03",350.23,347.48
"4746","ETH","2017-09-04",347.13,295.17
"4747","ETH","2017-09-05",297.57,312.99
"4748","ETH","2017-09-06",313.8,334.34
"4749","ETH","2017-09-07",333.52,329.43
"4750","ETH","2017-09-08",329.64,296.5
"4751","ETH","2017-09-09",296.17,294.4
"4752","ETH","2017-09-10",294.06,288.75
"4753","ETH","2017-09-11",289.74,294.53
"4754","ETH","2017-09-12",294.63,291.46
"4755","ETH","2017-09-13",291.12,277.11
"4756","ETH","2017-09-14",276.59,213.91
"4757","ETH","2017-09-15",215.22,250.46
"4758","ETH","2017-09-16",250.87,246.52
"4759","ETH","2017-09-17",245.85,251.75
"4760","ETH","2017-09-18",252.23,293.5
"4761","ETH","2017-09-19",293.66,282.8
"4762","ETH","2017-09-20",282.02,283.74
"4763","ETH","2017-09-21",283.26,258.58
"4764","ETH","2017-09-22",258.11,264.31
"4765","ETH","2017-09-23",264.6,286.17
"4766","ETH","2017-09-24",286.21,282.48
"4767","ETH","2017-09-25",282.22,292.33
"4768","ETH","2017-09-26",292.35,287.44
"4769","ETH","2017-09-27",287.02,306.47
"4770","ETH","2017-09-28",306.47,299.15
"4771","ETH","2017-09-29",299.12,291.47
"4772","ETH","2017-09-30",291.48,301.46
"4773","ETH","2017-10-01",301.55,302.34
"4774","ETH","2017-10-02",302.48,297.48
"4775","ETH","2017-10-03",297.48,292.46
"4776","ETH","2017-10-04",292.75,292.66
"4777","ETH","2017-10-05",292.77,295.86
"4778","ETH","2017-10-06",295.15,308.59
"4779","ETH","2017-10-07",308.89,311.12
