"","symbol","date","open","close"
"908","BTC","2015-10-22",266.5,274.02
"909","BTC","2015-10-23",273.65,276.5
"910","BTC","2015-10-24",276.5,281.65
"911","BTC","2015-10-25",281.45,283.68
"912","BTC","2015-10-26",283.63,285.3
"913","BTC","2015-10-27",285.18,293.79
"914","BTC","2015-10-28",293.7,304.62
"915","BTC","2015-10-29",304.32,313.86
"916","BTC","2015-10-30",313.94,328.02
"917","BTC","2015-10-31",328.51,314.17
"918","BTC","2015-11-01",315.01,325.43
"919","BTC","2015-11-02",325.94,361.19
"920","BTC","2015-11-03",361.87,403.42
"921","BTC","2015-11-04",403.66,411.56
"922","BTC","2015-11-05",408.08,386.35
"923","BTC","2015-11-06",388.05,374.47
"924","BTC","2015-11-07",374.27,386.48
"925","BTC","2015-11-08",384.28,373.37
"926","BTC","2015-11-09",374.32,380.26
"927","BTC","2015-11-10",379.98,336.82
"928","BTC","2015-11-11",339.82,311.08
"929","BTC","2015-11-12",314.08,338.15
"930","BTC","2015-11-13",338.5,336.75
"931","BTC","2015-11-14",336.62,332.91
"932","BTC","2015-11-15",333.05,320.17
"933","BTC","2015-11-16",319.73,330.75
"934","BTC","2015-11-17",330.36,335.09
"935","BTC","2015-11-18",334.59,334.59
"936","BTC","2015-11-19",334.68,326.15
"937","BTC","2015-11-20",326.41,322.02
"938","BTC","2015-11-21",322.09,326.93
"939","BTC","2015-11-22",326.98,324.54
"940","BTC","2015-11-23",324.35,323.05
"941","BTC","2015-11-24",323.01,320.05
"942","BTC","2015-11-25",320.05,328.21
"943","BTC","2015-11-26",328.3,352.68
"944","BTC","2015-11-27",351.86,358.04
"945","BTC","2015-11-28",357.14,357.38
"946","BTC","2015-11-29",357.47,371.29
"947","BTC","2015-11-30",371.44,377.32
"948","BTC","2015-12-01",377.41,362.49
"949","BTC","2015-12-02",361.85,359.19
"950","BTC","2015-12-03",359.33,361.05
"951","BTC","2015-12-04",361.26,363.18
"952","BTC","2015-12-05",363.72,388.95
"953","BTC","2015-12-06",389.55,388.78
"954","BTC","2015-12-07",389.98,395.54
"955","BTC","2015-12-08",395.75,415.56
"956","BTC","2015-12-09",414.44,417.56
"957","BTC","2015-12-10",417.99,415.48
"958","BTC","2015-12-11",415.28,451.94
"959","BTC","2015-12-12",452.33,435
"960","BTC","2015-12-13",431.66,433.76
"961","BTC","2015-12-14",433.27,444.18
"962","BTC","2015-12-15",443.88,465.32
"963","BTC","2015-12-16",465.21,454.93
"964","BTC","2015-12-17",454.78,456.08
"965","BTC","2015-12-18",455.85,463.62
"966","BTC","2015-12-19",463.55,462.32
"967","BTC","2015-12-20",462.23,442.68
"968","BTC","2015-12-21",442.84,438.64
"969","BTC","2015-12-22",437.44,436.57
"970","BTC","2015-12-23",436.72,442.4
"971","BTC","2015-12-24",443.09,454.98
"972","BTC","2015-12-25",454.86,455.65
"973","BTC","2015-12-26",455.76,417.27
"974","BTC","2015-12-27",416.51,422.82
"975","BTC","2015-12-28",423.34,422.28
"976","BTC","2015-12-29",422.1,432.98
"977","BTC","2015-12-30",433.3,426.62
"978","BTC","2015-12-31",425.88,430.57
"979","BTC","2016-01-01",430.72,434.33
"980","BTC","2016-01-02",434.62,433.44
"981","BTC","2016-01-03",433.58,430.01
"982","BTC","2016-01-04",430.06,433.09
"983","BTC","2016-01-05",433.07,431.96
"984","BTC","2016-01-06",431.86,429.11
"985","BTC","2016-01-07",430.01,458.05
"986","BTC","2016-01-08",457.54,453.23
"987","BTC","2016-01-09",453.38,447.61
"988","BTC","2016-01-10",448.24,447.99
"989","BTC","2016-01-11",448.7,448.43
"990","BTC","2016-01-12",448.18,435.69
"991","BTC","2016-01-13",434.67,432.37
"992","BTC","2016-01-14",432.29,430.31
"993","BTC","2016-01-15",430.26,364.33
"994","BTC","2016-01-16",365.07,387.54
"995","BTC","2016-01-17",387.15,382.3
"996","BTC","2016-01-18",381.73,387.17
"997","BTC","2016-01-19",387.03,380.15
"998","BTC","2016-01-20",379.74,420.23
"999","BTC","2016-01-21",419.63,410.26
"1000","BTC","2016-01-22",409.75,382.49
"1001","BTC","2016-01-23",382.43,387.49
"1002","BTC","2016-01-24",388.1,402.97
"1003","BTC","2016-01-25",402.32,391.73
"1004","BTC","2016-01-26",392,392.15
